V1,V5,V6,V8,V14,V15,V17,V18,V19,V20,V21,V22,Class
225.0,14.0,22.0,2,2,0,2,1,0,6.0,1.0,19,1
225.0,18.0,23.0,2,2,0,2,1,1,6.0,28.0,19,1
225.0,3.0,31.0,2,2,0,2,1,1,6.0,6.0,19,1
226.0,2.0,13.0,2,2,0,2,1,0,130.0,30.0,19,1
226.0,2.0,4.0,2,0,0,0,1,0,64.0,105.0,19,1
227.0,11.0,16.0,2,2,0,2,1,0,61.0,13.0,19,1
227.0,0.0,9.0,2,0,0,1,1,0,9.0,310.0,19,1
228.0,3.0,8.0,2,0,0,1,0,0,15.0,235.0,19,1
232.0,1.0,4.0,2,2,0,2,1,0,170.0,45.0,16,1
233.0,5.0,12.0,2,2,0,2,1,1,96.0,26.0,19,1
233.0,1.0,16.0,2,0,0,2,1,0,92.0,13.0,19,1
233.0,4.0,8.0,2,0,0,2,1,0,92.0,34.0,19,1
235.0,9.0,22.0,2,2,0,2,1,1,55.0,3.0,19,1
235.0,1.0,33.0,2,2,0,1,0,0,41.0,4.0,19,1
235.0,9.0,16.0,2,0,0,2,1,0,77.0,13.0,19,1
237.0,2.0,9.0,2,2,0,2,0,0,36.0,75.0,19,1
237.0,0.0,4.0,2,2,0,2,1,1,31.0,120.0,19,1
237.0,20.0,22.0,2,0,0,2,1,1,139.0,3.0,19,1
238.0,6.0,47.0,2,2,0,1,1,0,296.0,303.0,19,1
238.0,8.0,10.0,2,2,0,0,0,0,296.0,40.0,19,1
238.0,8.0,22.0,2,2,0,2,1,0,296.0,1.0,19,1
238.0,38.0,47.0,2,0,0,1,1,0,8.0,303.0,19,1
239.0,18.0,22.0,2,2,0,2,1,1,105.0,3.0,19,1
239.0,1.0,8.0,2,2,0,2,0,0,31.0,12.0,19,1
239.0,4.0,8.0,2,2,0,2,0,0,31.0,0.0,19,1
239.0,0.0,9.0,2,1,0,2,1,1,3.0,23.0,19,1
239.0,1.0,10.0,2,1,0,0,0,0,3.0,40.0,19,1
239.0,1.0,11.0,2,1,0,1,1,0,3.0,307.0,19,1
239.0,1.0,11.0,2,1,0,0,0,0,3.0,32.0,19,1
239.0,1.0,12.0,2,1,0,1,0,0,3.0,328.0,19,1
239.0,1.0,6.0,2,1,0,0,0,0,3.0,1.0,19,1
239.0,1.0,6.0,2,1,0,1,0,0,3.0,1.0,19,1
239.0,2.0,6.0,2,1,0,2,0,0,3.0,108.0,19,1
239.0,2.0,6.0,2,1,0,2,0,0,3.0,3.0,19,1
239.0,4.0,15.0,2,1,0,1,1,0,3.0,250.0,19,1
240.0,4.0,8.0,2,2,0,1,0,0,48.0,61.0,19,1
240.0,5.0,8.0,2,2,0,2,0,0,78.0,12.0,19,1
240.0,2.0,12.0,2,2,0,1,1,1,22.0,484.0,19,1
241.0,4.0,6.0,2,2,0,2,1,1,307.0,26.0,19,1
241.0,0.0,13.0,2,2,0,2,1,0,1.0,30.0,19,1
241.0,1.0,10.0,2,2,0,1,1,0,1.0,1.0,9,1
241.0,1.0,10.0,2,2,0,2,0,0,1.0,21.0,19,1
241.0,1.0,31.0,2,2,0,1,1,0,42.0,303.0,19,1
241.0,1.0,41.0,2,2,0,1,1,1,1.0,336.0,19,1
241.0,4.0,10.0,2,2,0,0,0,0,1.0,40.0,19,1
241.0,4.0,10.0,2,2,0,1,1,1,38.0,9.0,19,1
241.0,4.0,11.0,2,2,0,0,0,0,1.0,32.0,19,1
241.0,6.0,10.0,2,2,0,2,0,0,1.0,1.0,19,1
242.0,1.0,8.0,2,2,0,2,0,0,5.0,0.0,19,1
242.0,22.0,47.0,2,2,0,1,1,0,13.0,303.0,19,1
242.0,2.0,5.0,2,2,0,2,1,1,5.0,26.0,19,1
242.0,4.0,10.0,2,2,0,1,0,0,5.0,493.0,19,1
242.0,6.0,9.0,2,2,0,1,1,0,5.0,310.0,19,1
242.0,16.0,29.0,2,0,0,2,1,0,194.0,31.0,19,1
243.0,0.0,12.0,2,2,0,2,1,1,9.0,32.0,19,1
243.0,0.0,6.0,2,2,0,0,0,0,9.0,1.0,19,1
243.0,0.0,6.0,2,2,0,1,0,0,9.0,1.0,19,1
243.0,1.0,10.0,2,2,0,0,0,0,9.0,104.0,19,1
243.0,1.0,12.0,2,2,0,2,0,0,9.0,71.0,19,1
243.0,1.0,5.0,2,2,0,2,1,1,9.0,353.0,19,1
243.0,1.0,5.0,2,2,0,0,0,0,9.0,4.0,19,1
243.0,1.0,6.0,2,2,0,2,0,0,9.0,108.0,19,1
243.0,1.0,8.0,2,2,0,1,0,0,9.0,235.0,19,1
243.0,2.0,9.0,2,2,0,2,1,1,9.0,23.0,19,1
244.0,3.0,12.0,2,0,0,1,1,1,5.0,484.0,19,1
245.0,0.0,9.0,2,2,0,2,1,1,60.0,97.0,19,1
245.0,5.0,8.0,2,0,0,1,0,0,104.0,61.0,19,1
245.0,2.0,33.0,2,0,0,1,0,0,4.0,4.0,19,1
246.0,0.0,8.0,2,2,0,2,0,0,6.0,0.0,19,1
246.0,8.0,10.0,2,2,0,2,0,0,6.0,1.0,19,1
246.0,8.0,10.0,2,2,0,0,0,0,6.0,104.0,19,1
248.0,0.0,33.0,2,2,0,1,0,0,26.0,4.0,19,1
248.0,6.0,8.0,2,2,0,1,0,0,3.0,210.0,13,1
249.0,3.0,8.0,2,0,0,1,0,0,50.0,61.0,19,1
249.0,5.0,10.0,2,0,0,1,0,0,6.0,493.0,19,1
250.0,6.0,31.0,2,2,0,2,1,1,2.0,6.0,19,1
250.0,1.0,4.0,2,0,0,2,1,0,27.0,314.0,19,1
251.0,15.0,22.0,2,0,0,2,1,1,279.0,3.0,19,1
251.0,7.0,10.0,2,0,0,1,0,0,44.0,493.0,19,1
252.0,28.0,47.0,2,2,0,1,1,0,213.0,303.0,19,1
253.0,7.0,16.0,2,2,0,2,1,0,106.0,13.0,19,1
253.0,0.0,10.0,2,0,0,0,0,0,3.0,40.0,19,1
253.0,0.0,10.0,2,0,0,0,0,0,3.0,2.0,19,1
253.0,0.0,10.0,2,0,0,0,0,0,3.0,104.0,19,1
253.0,0.0,11.0,2,0,0,1,1,0,3.0,307.0,19,1
253.0,0.0,11.0,2,0,0,0,0,0,3.0,32.0,19,1
253.0,0.0,12.0,2,0,0,2,0,0,3.0,71.0,19,1
253.0,0.0,15.0,2,0,0,1,1,0,3.0,250.0,19,1
253.0,0.0,5.0,2,0,0,0,0,0,3.0,4.0,19,1
253.0,0.0,6.0,2,0,0,2,0,0,3.0,108.0,19,1
253.0,0.0,6.0,2,0,0,2,0,0,3.0,3.0,19,1
253.0,0.0,9.0,2,0,0,2,0,0,3.0,1.0,19,1
253.0,4.0,9.0,2,0,0,2,1,1,3.0,23.0,19,1
256.0,42.0,47.0,2,2,0,1,1,0,168.0,303.0,19,1
256.0,0.0,10.0,2,0,0,1,1,0,1.0,1.0,9,1
256.0,0.0,10.0,2,0,0,2,0,0,1.0,21.0,19,1
256.0,0.0,4.0,2,0,0,2,0,0,1.0,4.0,19,1
256.0,0.0,6.0,2,0,0,2,1,1,1.0,26.0,19,1
256.0,10.0,13.0,2,0,0,2,1,0,1.0,30.0,19,1
256.0,1.0,22.0,2,0,0,2,0,0,1.0,68.0,19,1
256.0,3.0,6.0,2,0,0,0,0,0,1.0,1.0,19,1
256.0,3.0,6.0,2,0,0,1,0,0,1.0,1.0,19,1
256.0,3.0,9.0,2,0,0,2,0,0,1.0,1.0,19,1
256.0,4.0,10.0,2,0,0,2,0,0,1.0,1.0,19,1
256.0,5.0,10.0,2,0,0,0,0,0,1.0,40.0,19,1
256.0,8.0,11.0,2,0,0,0,0,0,1.0,32.0,19,1
258.0,5.0,8.0,2,2,0,2,1,0,123.0,34.0,19,1
258.0,0.0,8.0,2,2,0,2,1,0,122.0,34.0,19,1
259.0,3.0,8.0,2,2,0,2,0,0,50.0,0.0,19,1
260.0,1.0,9.0,2,2,0,1,1,0,23.0,310.0,19,1
260.0,2.0,10.0,2,0,0,2,0,0,1.0,21.0,19,1
260.0,4.0,8.0,2,0,0,1,0,0,1.0,210.0,13,1
260.0,6.0,10.0,2,0,0,1,1,0,1.0,1.0,9,1
260.0,7.0,22.0,2,0,0,2,1,0,1.0,1.0,19,1
261.0,3.0,31.0,2,2,0,1,1,0,87.0,303.0,19,1
262.0,5.0,16.0,2,0,0,2,1,0,89.0,13.0,19,1
263.0,15.0,47.0,2,2,0,1,1,0,223.0,303.0,19,1
263.0,17.0,22.0,2,2,0,2,1,0,223.0,1.0,19,1
263.0,3.0,8.0,2,2,0,1,0,0,223.0,210.0,13,1
264.0,3.0,9.0,2,2,0,2,0,0,3.0,75.0,19,1
265.0,2.0,4.0,2,0,0,2,1,0,193.0,45.0,16,1
265.0,2.0,16.0,2,0,0,2,0,0,28.0,98.0,19,1
266.0,2.0,5.0,2,2,0,2,1,1,92.0,26.0,19,1
266.0,3.0,8.0,2,2,0,2,1,0,101.0,34.0,19,1
268.0,4.0,8.0,2,0,0,1,0,0,38.0,235.0,19,1
270.0,0.0,4.0,2,2,0,2,1,0,111.0,45.0,16,1
270.0,2.0,8.0,2,2,0,2,0,0,79.0,12.0,19,1
270.0,2.0,9.0,2,0,0,1,1,0,36.0,310.0,19,1
271.0,2.0,8.0,2,0,0,1,0,0,48.0,235.0,19,1
272.0,0.0,9.0,2,0,0,0,0,0,13.0,31.0,19,1
273.0,1.0,12.0,2,2,0,2,1,1,197.0,26.0,19,1
275.0,7.0,31.0,2,2,0,2,1,1,58.0,6.0,19,1
275.0,3.0,16.0,2,2,0,2,1,0,79.0,13.0,19,1
275.0,6.0,8.0,2,2,0,2,0,0,79.0,12.0,19,1
277.0,0.0,8.0,2,0,0,1,0,0,22.0,235.0,19,1
280.0,5.0,10.0,2,2,0,1,1,1,60.0,9.0,19,1
283.0,2.0,31.0,2,2,0,1,1,0,32.0,303.0,19,1
283.0,2.0,8.0,2,0,0,1,0,0,23.0,61.0,19,1
284.0,2.0,31.0,2,2,0,2,1,1,51.0,6.0,19,1
285.0,0.0,16.0,2,2,0,2,1,0,88.0,13.0,19,1
288.0,34.0,47.0,2,2,0,1,1,0,8.0,303.0,19,1
291.0,3.0,9.0,2,2,0,2,1,1,66.0,97.0,19,1
291.0,0.0,31.0,2,0,0,1,1,0,40.0,303.0,19,1
292.0,3.0,12.0,2,2,0,2,1,1,222.0,26.0,19,1
293.0,1.0,47.0,2,2,0,1,1,0,176.0,303.0,19,1
293.0,2.0,10.0,2,2,0,1,1,0,176.0,41.0,19,1
293.0,2.0,22.0,2,2,0,2,0,0,176.0,68.0,19,1
293.0,3.0,10.0,2,2,0,0,0,0,176.0,40.0,19,1
293.0,3.0,11.0,2,2,0,0,0,0,176.0,32.0,19,1
293.0,18.0,47.0,2,2,0,1,1,0,12.0,303.0,19,1
293.0,6.0,16.0,2,0,0,2,1,0,40.0,13.0,19,1
294.0,1.0,4.0,2,2,0,2,1,1,59.0,6.0,19,1
294.0,2.0,9.0,2,2,0,0,1,1,59.0,22.0,19,1
295.0,25.0,47.0,2,2,0,1,1,0,224.0,303.0,19,1
295.0,18.0,22.0,2,0,0,2,1,0,10.0,1.0,19,1
296.0,0.0,22.0,2,0,0,2,1,1,180.0,3.0,19,1
299.0,1.0,5.0,2,2,0,2,1,1,203.0,26.0,19,1
299.0,2.0,8.0,2,0,0,2,0,0,20.0,0.0,19,1
303.0,5.0,10.0,2,2,0,1,1,0,4.0,1.0,9,1
303.0,6.0,22.0,2,2,0,2,1,0,4.0,1.0,19,1
303.0,6.0,8.0,2,2,0,1,0,0,4.0,235.0,19,1
303.0,7.0,10.0,2,2,0,0,0,0,4.0,40.0,19,1
303.0,7.0,11.0,2,2,0,0,0,0,4.0,32.0,19,1
304.0,0.0,5.0,2,2,0,2,1,1,190.0,26.0,19,1
305.0,3.0,8.0,2,0,0,2,0,0,56.0,12.0,19,1
305.0,6.0,8.0,2,0,0,2,0,0,56.0,0.0,19,1
313.0,1.0,5.0,2,2,0,2,1,1,264.0,26.0,19,1
313.0,5.0,8.0,2,2,0,2,0,0,52.0,0.0,19,1
314.0,3.0,16.0,2,0,0,2,0,0,35.0,98.0,19,1
315.0,33.0,47.0,2,0,0,1,1,0,176.0,303.0,19,1
315.0,9.0,12.0,2,0,0,2,1,1,176.0,26.0,19,1
319.0,35.0,47.0,2,2,0,1,1,0,144.0,303.0,19,1
320.0,0.0,8.0,2,0,0,1,0,0,27.0,61.0,19,1
324.0,1.0,8.0,2,0,0,2,1,0,117.0,34.0,19,1
328.0,2.0,16.0,2,2,0,2,1,0,118.0,13.0,19,1
328.0,2.0,8.0,2,2,0,2,1,0,118.0,34.0,19,1
329.0,17.0,22.0,2,2,0,2,1,1,254.0,3.0,19,1
330.0,0.0,5.0,2,2,0,2,1,1,133.0,26.0,19,1
347.0,4.0,8.0,2,0,0,2,0,0,97.0,12.0,19,1
350.0,8.0,16.0,2,2,0,2,1,0,95.0,13.0,19,1
351.0,0.0,8.0,2,0,0,1,0,0,219.0,210.0,13,1
351.0,2.0,10.0,2,0,0,1,1,0,219.0,1.0,9,1
351.0,2.0,15.0,2,0,0,1,1,0,219.0,250.0,19,1
351.0,3.0,22.0,2,0,0,2,1,0,219.0,1.0,19,1
351.0,3.0,47.0,2,0,0,1,1,0,219.0,303.0,19,1
351.0,5.0,10.0,2,0,0,1,1,0,219.0,41.0,19,1
351.0,8.0,22.0,2,0,0,2,1,0,219.0,30.0,19,1
355.0,16.0,47.0,2,2,0,1,1,0,282.0,303.0,19,1
355.0,5.0,8.0,2,2,0,1,0,0,282.0,210.0,13,1
357.0,10.0,16.0,2,2,0,2,1,0,82.0,13.0,19,1
363.0,0.0,10.0,0,1,0,1,1,0,2.0,41.0,19,1
378.0,4.0,10.0,0,1,0,1,1,0,2.0,41.0,19,1
379.0,0.0,4.0,0,1,0,2,1,0,10.0,314.0,19,1
398.0,10.0,22.0,2,2,0,2,1,0,194.0,1.0,19,1
398.0,1.0,8.0,2,2,0,1,0,0,194.0,210.0,13,1
398.0,5.0,9.0,2,2,0,2,1,1,194.0,23.0,19,1
398.0,8.0,10.0,2,2,0,1,1,0,194.0,1.0,9,1
398.0,8.0,47.0,2,2,0,1,1,0,194.0,303.0,19,1
400.0,0.0,6.0,0,1,0,0,1,1,4.0,45.0,19,1
423.0,1.0,9.0,2,1,0,2,1,0,229.0,52.0,19,1
463.0,13.0,22.0,2,2,0,2,1,1,255.0,3.0,19,1
478.0,8.0,31.0,2,2,0,2,1,1,63.0,6.0,19,1
489.0,0.0,3.0,0,1,0,2,1,1,14.0,153.0,19,1
63.0,13.0,47.0,2,0,0,1,1,0,399.0,303.0,19,1
63.0,7.0,15.0,2,0,0,1,1,0,399.0,250.0,19,1
69.0,16.0,22.0,2,2,0,2,1,1,349.0,3.0,19,1
74.0,30.0,47.0,2,0,0,1,1,0,331.0,303.0,19,1
75.0,1.0,13.0,2,0,0,2,1,1,402.0,3.0,19,1
76.0,8.0,12.0,2,2,0,2,1,1,351.0,26.0,19,1
76.0,3.0,10.0,2,2,0,1,1,0,352.0,1.0,9,1
76.0,4.0,22.0,2,2,0,2,1,0,352.0,1.0,19,1
76.0,4.0,47.0,2,2,0,1,1,0,352.0,303.0,19,1
76.0,5.0,11.0,2,2,0,0,0,0,352.0,32.0,19,1
76.0,6.0,10.0,2,2,0,0,0,0,352.0,40.0,19,1
76.0,27.0,47.0,2,2,0,1,1,0,391.0,303.0,19,1
76.0,44.0,47.0,2,1,0,1,1,0,337.0,303.0,19,1
82.0,3.0,15.0,2,0,0,1,1,0,363.0,250.0,19,1
82.0,4.0,10.0,2,0,0,1,1,0,363.0,1.0,9,1
82.0,5.0,22.0,2,0,0,2,1,0,363.0,1.0,19,1
82.0,5.0,47.0,2,0,0,1,1,0,363.0,303.0,19,1
82.0,6.0,11.0,2,0,0,0,0,0,363.0,32.0,19,1
82.0,7.0,10.0,2,0,0,1,1,0,363.0,41.0,19,1
83.0,19.0,47.0,2,0,0,1,1,0,379.0,303.0,19,1
83.0,20.0,22.0,2,0,0,2,1,0,379.0,1.0,19,1
83.0,9.0,15.0,2,0,0,1,1,0,379.0,250.0,19,1
84.0,18.0,47.0,2,1,0,1,1,0,337.0,303.0,19,1
84.0,20.0,47.0,2,1,0,1,1,0,337.0,303.0,19,1
84.0,3.0,9.0,2,1,0,2,1,1,337.0,23.0,19,1
84.0,6.0,15.0,2,1,0,1,1,0,337.0,250.0,19,1
86.0,6.0,13.0,2,2,0,2,1,0,391.0,30.0,19,1
88.0,1.0,13.0,2,2,0,2,1,0,351.0,30.0,19,1
89.0,3.0,5.0,2,0,0,2,1,1,357.0,26.0,19,1
89.0,5.0,15.0,2,0,0,1,1,0,357.0,250.0,19,1
89.0,7.0,10.0,2,0,0,1,1,0,357.0,1.0,9,1
89.0,7.0,47.0,2,0,0,1,1,0,357.0,303.0,19,1
89.0,9.0,11.0,2,0,0,0,0,0,357.0,32.0,19,1
89.0,9.0,22.0,2,0,0,2,1,0,357.0,1.0,19,1
90.0,1.0,15.0,2,0,0,1,1,0,189.0,250.0,19,1
90.0,2.0,47.0,2,0,0,1,1,0,189.0,303.0,19,1
90.0,3.0,10.0,2,0,0,1,1,0,189.0,41.0,19,1
90.0,4.0,6.0,2,0,0,2,0,0,189.0,108.0,19,1
90.0,4.0,6.0,2,0,0,1,0,0,189.0,1.0,19,1
90.0,7.0,10.0,2,0,0,2,0,0,189.0,1.0,19,1
90.0,7.0,10.0,2,0,0,0,0,0,189.0,104.0,19,1
91.0,12.0,47.0,2,0,0,1,1,0,352.0,303.0,19,1
91.0,15.0,22.0,2,0,0,2,1,0,352.0,1.0,19,1
91.0,6.0,12.0,2,1,0,2,1,1,398.0,26.0,19,1
92.0,11.0,47.0,2,2,0,1,1,0,348.0,303.0,19,1
92.0,13.0,22.0,2,2,0,2,1,0,348.0,1.0,19,1
94.0,32.0,47.0,2,2,0,1,1,0,331.0,303.0,19,1
94.0,9.0,13.0,2,2,0,2,1,0,331.0,30.0,19,1
94.0,3.0,6.0,2,2,0,2,1,1,391.0,26.0,19,1
94.0,40.0,47.0,2,2,0,1,1,0,391.0,303.0,19,1
94.0,5.0,13.0,2,2,0,2,1,0,385.0,30.0,19,1
95.0,37.0,47.0,2,2,0,1,1,0,351.0,303.0,19,1
95.0,43.0,47.0,2,2,0,1,1,0,401.0,303.0,19,1
98.0,14.0,47.0,2,0,0,1,1,0,397.0,303.0,19,1
98.0,16.0,22.0,2,0,0,2,1,0,397.0,1.0,19,1
98.0,8.0,14.0,2,0,0,2,1,1,397.0,13.0,19,1
98.0,8.0,15.0,2,0,0,1,1,0,397.0,250.0,19,1
101.0,18.0,22.0,2,0,0,2,1,1,387.0,16.0,19,1
101.0,20.0,23.0,2,0,0,1,1,1,387.0,261.0,19,1
101.0,2.0,6.0,2,0,0,2,0,0,387.0,46.0,19,1
101.0,5.0,12.0,2,0,0,1,0,0,387.0,10.0,19,1
101.0,13.0,15.0,2,0,0,1,1,1,371.0,298.0,19,1
101.0,6.0,14.0,2,0,0,1,1,0,371.0,251.0,19,1
102.0,1.0,28.0,2,1,0,2,1,0,355.0,49.0,19,1
102.0,3.0,14.0,2,1,0,1,0,0,355.0,65.0,19,1
103.0,7.0,13.0,2,2,0,2,1,0,334.0,16.0,19,1
106.0,12.0,39.0,2,0,0,1,1,0,375.0,304.0,0,1
108.0,3.0,14.0,2,0,0,1,1,0,392.0,251.0,19,1
109.0,9.0,13.0,2,2,0,1,0,0,364.0,88.0,19,1
110.0,10.0,13.0,2,2,0,1,0,0,365.0,88.0,19,1
110.0,1.0,35.0,2,2,0,1,1,0,365.0,304.0,0,1
119.0,11.0,14.0,2,0,0,2,0,0,301.0,20.0,19,1
119.0,19.0,22.0,2,0,0,2,1,1,301.0,16.0,19,1
119.0,21.0,23.0,2,0,0,1,1,1,301.0,261.0,19,1
119.0,6.0,12.0,2,0,0,1,0,0,301.0,10.0,19,1
133.0,4.0,14.0,2,0,0,2,0,0,297.0,20.0,19,1
148.0,5.0,11.0,2,2,0,1,0,0,313.0,1.0,19,1
160.0,8.0,12.0,2,0,0,1,0,0,109.0,10.0,19,1
168.0,0.0,7.0,2,2,0,2,0,0,402.0,12.0,19,1
168.0,1.0,12.0,2,2,0,2,1,1,402.0,265.0,19,1
168.0,2.0,13.0,2,2,0,2,1,0,402.0,16.0,19,1
168.0,2.0,24.0,2,2,0,1,1,0,402.0,260.0,19,1
168.0,2.0,40.0,2,2,0,1,0,0,402.0,2.0,19,1
168.0,2.0,4.0,2,2,0,1,1,0,402.0,42.0,19,1
168.0,3.0,10.0,2,2,0,1,0,0,402.0,239.0,19,1
168.0,3.0,14.0,2,2,0,1,1,1,402.0,485.0,19,1
168.0,3.0,6.0,2,2,0,2,0,0,402.0,1.0,19,1
168.0,4.0,11.0,2,2,0,2,0,0,402.0,46.0,19,1
168.0,4.0,11.0,2,2,0,2,0,0,402.0,20.0,19,1
168.0,4.0,42.0,2,2,0,1,0,0,402.0,538.0,19,1
168.0,4.0,6.0,2,2,0,2,1,1,402.0,7.0,19,1
168.0,4.0,6.0,2,2,0,1,0,0,402.0,4.0,19,1
168.0,4.0,6.0,2,2,0,1,0,0,402.0,51.0,19,1
168.0,4.0,6.0,2,2,0,1,0,0,402.0,291.0,19,1
168.0,4.0,6.0,2,2,0,2,1,0,402.0,90.0,19,1
178.0,0.0,9.0,2,2,0,1,1,0,18.0,111.0,19,1
178.0,1.0,4.0,2,2,0,1,0,0,18.0,204.0,19,1
180.0,0.0,10.0,2,0,0,2,1,1,243.0,137.0,19,1
192.0,6.0,42.0,2,0,0,2,1,1,38.0,16.0,19,1
192.0,7.0,14.0,2,0,0,2,0,0,38.0,20.0,19,1
197.0,0.0,13.0,2,0,0,1,0,0,129.0,88.0,19,1
200.0,2.0,6.0,2,2,0,2,1,1,1.0,27.0,19,1
217.0,16.0,23.0,2,2,0,1,1,1,40.0,261.0,19,1
220.0,7.0,11.0,2,2,0,1,0,0,82.0,1.0,19,1
229.0,10.0,14.0,2,0,0,1,0,0,1.0,65.0,19,1
229.0,1.0,14.0,2,0,0,2,0,0,1.0,46.0,19,1
229.0,1.0,15.0,2,0,0,2,1,1,1.0,4.0,19,1
229.0,1.0,39.0,2,0,0,1,1,0,1.0,304.0,0,1
229.0,1.0,6.0,2,0,0,2,1,1,1.0,27.0,19,1
229.0,3.0,13.0,2,0,0,2,1,0,1.0,16.0,19,1
229.0,3.0,40.0,2,0,0,2,1,1,1.0,7.0,19,1
229.0,5.0,25.0,2,0,0,2,1,1,1.0,121.0,5,1
229.0,7.0,40.0,2,0,0,1,0,0,1.0,2.0,19,1
229.0,2.0,36.0,2,0,0,1,1,0,227.0,304.0,0,1
234.0,3.0,6.0,2,0,0,2,1,1,1.0,27.0,19,1
237.0,12.0,14.0,2,0,0,1,0,0,16.0,65.0,19,1
238.0,0.0,5.0,2,2,0,2,0,0,297.0,1.0,19,1
238.0,4.0,13.0,2,2,0,2,1,0,297.0,16.0,19,1
238.0,4.0,40.0,2,2,0,2,1,1,297.0,7.0,19,1
238.0,7.0,10.0,2,2,0,2,1,1,297.0,137.0,19,1
239.0,0.0,12.0,2,1,0,2,1,1,4.0,265.0,19,1
239.0,1.0,14.0,2,1,0,2,0,0,4.0,20.0,19,1
239.0,1.0,14.0,2,1,0,1,0,0,4.0,65.0,19,1
239.0,3.0,28.0,2,1,0,2,1,0,4.0,49.0,19,1
239.0,3.0,6.0,2,1,0,2,0,0,4.0,1.0,19,1
239.0,4.0,10.0,2,1,0,1,0,0,4.0,239.0,19,1
239.0,5.0,11.0,2,1,0,2,0,0,4.0,46.0,19,1
239.0,5.0,11.0,2,1,0,2,0,0,4.0,20.0,19,1
241.0,6.0,39.0,2,2,0,1,1,0,135.0,304.0,0,1
241.0,8.0,39.0,2,2,0,1,1,0,135.0,304.0,0,1
242.0,2.0,15.0,2,2,0,2,1,1,1.0,4.0,19,1
242.0,2.0,39.0,2,2,0,1,1,0,1.0,304.0,0,1
242.0,5.0,15.0,2,2,0,2,0,0,1.0,22.0,19,1
242.0,17.0,22.0,2,2,0,2,1,1,14.0,16.0,19,1
242.0,19.0,23.0,2,2,0,1,1,1,14.0,261.0,19,1
242.0,4.0,12.0,2,2,0,1,0,0,14.0,10.0,19,1
243.0,0.0,10.0,2,2,0,1,0,0,10.0,239.0,19,1
243.0,0.0,24.0,2,2,0,1,0,0,10.0,264.0,19,1
243.0,0.0,6.0,2,2,0,1,0,0,10.0,291.0,19,1
243.0,1.0,11.0,2,2,0,2,1,1,10.0,16.0,19,1
243.0,1.0,11.0,2,2,0,2,0,0,10.0,46.0,19,1
243.0,1.0,11.0,2,2,0,2,0,0,10.0,20.0,19,1
243.0,1.0,11.0,2,2,0,1,1,0,10.0,111.0,19,1
243.0,1.0,24.0,2,2,0,1,1,0,10.0,260.0,19,1
243.0,1.0,42.0,2,2,0,1,0,0,10.0,538.0,19,1
243.0,1.0,6.0,2,2,0,2,1,1,10.0,7.0,19,1
243.0,1.0,6.0,2,2,0,2,0,0,10.0,1.0,19,1
243.0,1.0,6.0,2,2,0,1,0,0,10.0,4.0,19,1
243.0,1.0,6.0,2,2,0,1,0,0,10.0,291.0,19,1
243.0,1.0,6.0,2,2,0,2,1,0,10.0,90.0,19,1
243.0,1.0,8.0,2,2,0,1,1,1,10.0,290.0,19,1
243.0,9.0,14.0,2,2,0,1,0,0,10.0,65.0,19,1
244.0,8.0,14.0,2,0,0,2,0,0,12.0,20.0,19,1
246.0,10.0,21.0,2,2,0,1,1,1,7.0,382.0,19,1
246.0,10.0,14.0,2,0,0,2,0,0,90.0,20.0,19,1
247.0,11.0,39.0,2,2,0,1,1,0,207.0,304.0,0,1
248.0,18.0,23.0,2,2,0,1,1,1,4.0,261.0,19,1
248.0,20.0,25.0,2,2,0,2,1,1,4.0,121.0,5,1
249.0,10.0,39.0,2,2,0,1,1,0,307.0,304.0,0,1
252.0,9.0,12.0,2,2,0,1,0,0,214.0,10.0,19,1
253.0,0.0,11.0,2,0,0,2,0,0,4.0,46.0,19,1
253.0,0.0,11.0,2,0,0,2,0,0,4.0,20.0,19,1
253.0,0.0,11.0,2,0,0,1,1,0,4.0,111.0,19,1
253.0,0.0,14.0,2,0,0,2,0,0,4.0,20.0,19,1
253.0,0.0,14.0,2,0,0,1,0,0,4.0,65.0,19,1
253.0,0.0,24.0,2,0,0,1,1,0,4.0,260.0,19,1
253.0,0.0,42.0,2,0,0,1,0,0,4.0,538.0,19,1
253.0,0.0,6.0,2,0,0,2,0,0,4.0,1.0,19,1
253.0,0.0,6.0,2,0,0,1,0,0,4.0,4.0,19,1
253.0,0.0,6.0,2,0,0,1,0,0,4.0,291.0,19,1
253.0,0.0,6.0,2,0,0,2,1,0,4.0,90.0,19,1
253.0,5.0,28.0,2,0,0,2,1,0,4.0,49.0,19,1
254.0,25.0,29.0,2,0,0,2,1,0,190.0,32.0,19,1
256.0,10.0,13.0,2,0,0,2,1,0,2.0,16.0,19,1
257.0,0.0,13.0,2,2,0,2,1,0,1.0,16.0,19,1
257.0,0.0,14.0,2,2,0,1,1,0,1.0,251.0,19,1
257.0,0.0,15.0,2,2,0,2,1,1,1.0,4.0,19,1
257.0,0.0,25.0,2,2,0,2,1,1,1.0,121.0,5,1
257.0,0.0,39.0,2,2,0,1,1,0,1.0,304.0,0,1
257.0,0.0,5.0,2,2,0,2,1,0,1.0,46.0,19,1
257.0,0.0,6.0,2,2,0,2,1,1,1.0,27.0,19,1
257.0,0.0,8.0,2,2,0,2,0,0,1.0,1.0,19,1
257.0,1.0,10.0,2,2,0,1,0,0,1.0,239.0,19,1
257.0,1.0,14.0,2,2,0,1,1,1,1.0,485.0,19,1
